Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Children,Education_Graduate,Education_Postgraduate,Education_Undergraduate,Living_With_Alone,Living_With_Partner
36947.0,49,4,3,0,4,9,0,0,59,691,146,2,0.0,1.0,0.0,0.0,1.0
47352.0,70,4,6,1,5,7,0,0,75,444,319,1,0.0,1.0,0.0,0.0,1.0
67087.0,40,2,7,5,8,4,0,0,73,194,794,1,0.0,1.0,0.0,0.0,1.0
57045.0,40,3,4,2,9,3,0,0,76,659,454,1,1.0,0.0,0.0,0.0,1.0
36957.0,43,4,3,2,2,9,0,1,73,661,152,2,0.0,1.0,0.0,1.0,0.0
69389.0,17,1,7,2,12,4,0,0,49,639,797,1,0.0,1.0,0.0,0.0,1.0
80134.0,40,2,5,3,6,6,0,1,54,405,1690,1,1.0,0.0,0.0,0.0,1.0
43142.0,84,1,1,0,2,7,0,0,57,131,20,2,0.0,1.0,0.0,0.0,1.0
80589.0,25,1,5,10,5,1,0,1,82,158,1428,0,1.0,0.0,0.0,0.0,1.0
34412.0,62,3,5,0,3,9,0,0,36,501,209,1,1.0,0.0,0.0,1.0,0.0
57537.0,83,4,4,3,8,4,0,0,47,384,545,1,1.0,0.0,0.0,1.0,0.0
22634.0,47,1,2,1,2,8,0,0,60,529,96,0,0.0,0.0,1.0,0.0,1.0
51315.0,45,1,2,2,5,2,0,0,78,126,222,0,1.0,0.0,0.0,0.0,1.0
36026.0,34,2,2,0,3,6,0,0,54,105,61,3,1.0,0.0,0.0,0.0,1.0
24639.0,3,3,2,0,4,6,0,0,53,152,44,2,1.0,0.0,0.0,0.0,1.0
34578.0,1,1,1,0,2,6,0,0,54,79,8,3,0.0,1.0,0.0,0.0,1.0
65704.0,18,1,2,10,10,1,0,0,54,259,817,0,0.0,0.0,1.0,1.0,0.0
63810.0,45,4,4,3,12,8,0,0,60,595,1371,1,1.0,0.0,0.0,1.0,0.0
54132.0,81,1,1,0,3,7,0,0,57,133,42,1,0.0,1.0,0.0,0.0,1.0
18690.0,77,1,1,1,2,8,0,0,67,548,60,0,1.0,0.0,0.0,0.0,1.0
28164.0,23,3,2,0,4,7,0,0,56,421,78,1,1.0,0.0,0.0,0.0,1.0
34596.0,48,1,1,0,2,8,0,0,52,442,23,1,0.0,1.0,0.0,0.0,1.0
43269.0,61,1,1,0,2,8,0,0,54,286,19,1,0.0,1.0,0.0,0.0,1.0
38741.0,60,2,2,0,3,7,0,0,68,91,61,2,0.0,0.0,1.0,1.0,0.0
31907.0,75,1,6,1,6,7,0,0,54,482,449,0,1.0,0.0,0.0,1.0,0.0
27100.0,64,1,1,0,3,7,0,0,43,450,37,1,0.0,1.0,0.0,0.0,1.0
31163.0,54,1,1,0,3,6,0,0,53,136,38,1,0.0,0.0,1.0,1.0,0.0
92533.0,84,1,6,5,11,2,0,0,41,192,1131,0,1.0,0.0,0.0,0.0,1.0
34853.0,75,2,2,0,3,6,0,0,53,188,34,2,1.0,0.0,0.0,1.0,0.0
70844.0,16,5,6,1,5,7,0,0,59,242,294,2,1.0,0.0,0.0,1.0,0.0
31086.0,79,2,1,1,2,8,0,0,47,421,48,2,0.0,0.0,1.0,0.0,1.0
60544.0,92,4,5,1,5,6,0,0,65,673,289,2,1.0,0.0,0.0,0.0,1.0
20491.0,16,1,0,1,2,7,0,0,40,520,30,0,0.0,0.0,1.0,0.0,1.0
42523.0,96,1,1,1,4,2,0,0,62,67,125,0,1.0,0.0,0.0,0.0,1.0
39922.0,30,2,3,0,4,8,0,0,43,500,156,1,1.0,0.0,0.0,0.0,1.0
33402.0,60,3,2,1,3,8,0,0,74,346,70,2,1.0,0.0,0.0,0.0,1.0
36408.0,11,1,1,0,2,6,0,0,77,281,22,2,0.0,1.0,0.0,0.0,1.0
21645.0,75,3,3,0,3,9,0,1,47,664,65,1,1.0,0.0,0.0,0.0,1.0
78427.0,36,3,3,7,10,3,0,1,78,613,1930,0,0.0,1.0,0.0,1.0,0.0
82657.0,71,1,7,5,10,4,0,0,80,275,2283,0,1.0,0.0,0.0,0.0,1.0
51876.0,88,1,2,2,8,1,0,0,68,257,310,0,1.0,0.0,0.0,0.0,1.0
78041.0,93,1,4,4,9,2,0,0,55,560,1319,0,0.0,0.0,1.0,0.0,1.0
52852.0,93,4,10,7,5,8,0,0,69,575,879,1,1.0,0.0,0.0,0.0,1.0
70038.0,54,1,4,4,8,2,0,0,44,247,1244,0,0.0,1.0,0.0,0.0,1.0
69401.0,41,4,4,4,5,2,0,0,53,98,690,1,0.0,0.0,1.0,0.0,1.0
46053.0,46,3,3,2,4,5,0,0,54,497,209,1,1.0,0.0,0.0,0.0,1.0
77343.0,28,1,3,4,9,1,0,0,61,20,1134,0,1.0,0.0,0.0,0.0,1.0
73892.0,40,1,3,11,8,1,0,1,73,228,1507,0,1.0,0.0,0.0,1.0,0.0
40304.0,82,1,2,0,3,7,0,0,59,272,57,1,0.0,1.0,0.0,1.0,0.0
32727.0,38,2,7,3,5,8,0,0,61,670,529,0,0.0,1.0,0.0,0.0,1.0
68695.0,3,1,4,4,7,2,0,0,57,4,1091,0,1.0,0.0,0.0,0.0,1.0
43300.0,87,3,4,0,4,8,0,1,55,624,180,1,1.0,0.0,0.0,1.0,0.0
26290.0,49,4,2,0,4,6,0,0,54,533,77,2,1.0,0.0,0.0,0.0,1.0
93790.0,16,0,6,7,12,2,0,1,56,137,2349,0,1.0,0.0,0.0,1.0,0.0
38410.0,65,2,5,2,9,6,0,1,52,653,534,0,0.0,1.0,0.0,0.0,1.0
64866.0,9,4,7,3,7,5,0,0,76,154,556,1,0.0,1.0,0.0,1.0,0.0
57957.0,24,7,4,6,8,3,1,0,67,314,637,1,1.0,0.0,0.0,0.0,1.0
46015.0,25,1,1,0,3,7,0,0,71,77,46,2,0.0,1.0,0.0,0.0,1.0
16531.0,43,3,3,0,3,7,0,0,48,11,44,1,1.0,0.0,0.0,0.0,1.0
28072.0,10,1,1,0,3,7,0,0,40,356,47,1,0.0,1.0,0.0,0.0,1.0
49476.0,29,4,2,11,5,2,0,0,63,374,795,1,0.0,1.0,0.0,1.0,0.0
50725.0,45,4,8,1,8,8,0,0,73,501,586,1,1.0,0.0,0.0,0.0,1.0
83844.0,57,1,4,4,11,1,0,0,74,413,1574,0,1.0,0.0,0.0,0.0,1.0
41145.0,20,1,0,0,3,3,0,0,76,141,13,2,0.0,1.0,0.0,0.0,1.0
67419.0,29,4,9,4,8,5,0,0,56,529,1471,1,1.0,0.0,0.0,0.0,1.0
23162.0,82,3,1,1,3,6,0,0,56,190,65,2,0.0,0.0,1.0,0.0,1.0
34380.0,68,4,4,1,3,8,0,0,49,423,175,1,1.0,0.0,0.0,0.0,1.0
34704.0,65,1,1,0,3,5,0,0,60,428,40,1,1.0,0.0,0.0,1.0,0.0
94871.0,99,1,8,5,4,7,0,1,57,666,1078,2,0.0,1.0,0.0,0.0,1.0
65148.0,9,2,6,6,7,4,0,0,68,590,1115,1,1.0,0.0,0.0,0.0,1.0
39898.0,20,2,3,0,4,7,0,0,72,502,134,1,1.0,0.0,0.0,0.0,1.0
64857.0,78,1,7,5,10,4,0,0,70,583,1540,0,0.0,1.0,0.0,1.0,0.0
59892.0,26,1,2,1,3,3,0,0,56,239,87,1,0.0,1.0,0.0,0.0,1.0
41020.0,68,1,3,2,4,3,0,0,39,244,217,0,0.0,1.0,0.0,1.0,0.0
57072.0,79,2,7,5,13,5,0,0,65,156,1034,1,0.0,1.0,0.0,0.0,1.0
60474.0,25,7,10,2,12,7,0,0,47,454,1180,1,1.0,0.0,0.0,1.0,0.0
62807.0,83,3,5,3,12,5,0,0,66,667,819,1,1.0,0.0,0.0,0.0,1.0
19414.0,32,1,1,0,3,8,0,0,45,256,32,1,0.0,0.0,1.0,0.0,1.0
19107.0,49,2,1,0,3,7,0,0,46,311,46,1,1.0,0.0,0.0,0.0,1.0
75484.0,50,2,7,3,6,4,0,0,50,696,1159,1,0.0,0.0,1.0,0.0,1.0
70379.0,84,3,6,3,13,4,0,0,50,483,860,1,0.0,1.0,0.0,1.0,0.0
79419.0,96,1,4,6,4,2,0,0,56,7,1631,0,0.0,1.0,0.0,0.0,1.0
64014.0,56,7,8,2,5,7,0,0,80,19,444,3,0.0,1.0,0.0,0.0,1.0
76998.0,85,2,11,8,8,6,0,0,71,534,1910,1,1.0,0.0,0.0,0.0,1.0
49854.0,63,5,6,2,5,6,0,0,54,231,380,1,0.0,1.0,0.0,0.0,1.0
60585.0,17,10,7,4,9,5,0,1,55,370,736,2,0.0,1.0,0.0,0.0,1.0
42873.0,11,4,6,1,4,8,0,0,76,524,269,2,0.0,1.0,0.0,1.0,0.0
87679.0,62,1,7,11,10,4,0,1,38,337,2524,0,1.0,0.0,0.0,0.0,1.0
57867.0,48,7,7,2,9,6,0,0,48,271,612,1,1.0,0.0,0.0,0.0,1.0
35765.0,86,2,2,0,4,6,0,0,36,200,75,1,1.0,0.0,0.0,0.0,1.0
65492.0,73,2,4,7,13,2,0,0,67,154,1045,0,1.0,0.0,0.0,0.0,1.0
32952.0,36,1,2,0,3,7,0,0,49,210,55,1,1.0,0.0,0.0,1.0,0.0
53374.0,34,6,4,2,9,9,0,1,57,682,1064,1,0.0,1.0,0.0,0.0,1.0
71706.0,16,4,9,5,7,5,0,0,67,593,1443,1,1.0,0.0,0.0,0.0,1.0
68487.0,48,1,9,7,13,4,0,0,38,532,1366,0,1.0,0.0,0.0,0.0,1.0
53253.0,61,7,4,3,5,5,0,0,51,503,436,2,0.0,1.0,0.0,0.0,1.0
31163.0,54,1,1,0,3,6,0,0,53,136,38,1,0.0,0.0,1.0,1.0,0.0
42014.0,56,6,7,1,6,8,0,1,49,681,436,1,1.0,0.0,0.0,0.0,1.0
54108.0,74,13,8,2,9,8,0,0,53,601,747,2,0.0,1.0,0.0,0.0,1.0
49667.0,35,2,5,10,5,8,0,1,71,678,1396,0,0.0,1.0,0.0,1.0,0.0
63206.0,65,1,4,3,6,2,0,0,52,101,928,0,0.0,1.0,0.0,0.0,1.0
57136.0,48,9,5,2,10,6,0,0,54,355,642,2,0.0,1.0,0.0,0.0,1.0
46772.0,88,6,11,8,5,8,0,0,51,599,1048,1,0.0,0.0,1.0,0.0,1.0
78931.0,19,1,2,8,13,1,0,0,55,247,943,0,0.0,1.0,0.0,0.0,1.0
53977.0,21,5,5,5,12,5,0,0,68,386,907,1,1.0,0.0,0.0,0.0,1.0
84219.0,27,1,3,4,10,1,0,0,38,147,1198,0,1.0,0.0,0.0,0.0,1.0
46098.0,86,4,3,2,2,8,0,0,51,680,120,2,0.0,1.0,0.0,1.0,0.0
73538.0,92,3,10,4,9,7,0,0,61,581,1658,1,1.0,0.0,0.0,0.0,1.0
79529.0,1,1,4,8,9,2,0,0,40,63,1638,0,1.0,0.0,0.0,0.0,1.0
20981.0,14,1,3,1,2,8,0,1,49,425,73,0,0.0,0.0,1.0,0.0,1.0
51766.0,74,2,4,2,4,5,0,0,46,110,275,1,1.0,0.0,0.0,1.0,0.0
55759.0,84,5,10,3,8,8,0,0,64,578,854,1,1.0,0.0,0.0,0.0,1.0
33039.0,4,1,2,0,4,5,0,0,48,293,78,1,1.0,0.0,0.0,0.0,1.0
37787.0,50,1,3,0,3,8,0,0,54,282,106,1,0.0,1.0,0.0,0.0,1.0
27242.0,2,2,2,0,3,9,0,1,56,595,106,1,1.0,0.0,0.0,1.0,0.0
87188.0,73,1,10,2,6,3,0,1,43,391,1923,0,0.0,1.0,0.0,1.0,0.0
69930.0,21,1,4,5,12,3,0,0,55,399,1662,0,1.0,0.0,0.0,0.0,1.0
37697.0,82,1,2,1,3,6,0,0,50,142,84,1,1.0,0.0,0.0,1.0,0.0
37401.0,14,2,2,0,3,7,0,0,53,54,48,1,0.0,1.0,0.0,0.0,1.0
3502.0,56,0,0,0,0,14,0,0,53,442,5,1,1.0,0.0,0.0,1.0,0.0
58597.0,20,12,7,4,9,7,0,0,50,586,733,2,1.0,0.0,0.0,0.0,1.0
82032.0,54,0,4,6,7,1,0,0,78,85,1234,0,0.0,1.0,0.0,1.0,0.0
28087.0,77,3,2,2,2,7,0,0,68,565,112,2,1.0,0.0,0.0,0.0,1.0
74004.0,5,1,4,6,4,3,0,1,39,125,1658,0,0.0,1.0,0.0,1.0,0.0
19740.0,65,2,1,1,3,5,0,0,66,462,55,1,1.0,0.0,0.0,0.0,1.0
57036.0,33,4,6,3,13,9,0,0,51,565,1513,1,0.0,0.0,1.0,0.0,1.0
53083.0,65,6,5,1,5,7,0,0,68,410,271,2,0.0,0.0,1.0,0.0,1.0
69283.0,41,4,7,3,13,5,0,0,51,15,904,1,0.0,1.0,0.0,0.0,1.0
46098.0,86,4,3,2,2,8,0,1,51,680,120,2,0.0,1.0,0.0,1.0,0.0
23331.0,92,2,3,0,3,8,0,0,38,663,103,1,0.0,0.0,1.0,0.0,1.0
23331.0,97,6,5,1,5,9,0,0,38,632,269,1,0.0,0.0,1.0,1.0,0.0
9255.0,91,1,1,1,2,8,0,0,37,191,22,1,1.0,0.0,0.0,1.0,0.0
67786.0,0,1,3,6,6,1,0,1,67,204,1156,0,0.0,1.0,0.0,1.0,0.0
71969.0,59,3,3,4,9,8,0,0,55,621,1086,1,0.0,1.0,0.0,0.0,1.0
59235.0,4,3,11,2,12,7,0,0,59,533,1128,1,0.0,1.0,0.0,1.0,0.0
31928.0,5,2,3,0,4,7,0,0,37,93,72,1,1.0,0.0,0.0,0.0,1.0
74881.0,48,4,9,2,12,5,0,0,65,478,964,2,0.0,1.0,0.0,0.0,1.0
65819.0,99,1,5,4,10,3,0,0,48,577,1383,0,1.0,0.0,0.0,0.0,1.0
51411.0,81,1,0,0,3,5,0,0,73,399,18,3,0.0,1.0,0.0,1.0,0.0
51983.0,95,3,9,2,10,7,0,0,62,667,793,1,1.0,0.0,0.0,1.0,0.0
42386.0,43,1,3,0,3,8,0,0,40,532,100,1,0.0,1.0,0.0,0.0,1.0
30390.0,5,1,2,0,3,6,0,0,39,300,80,0,0.0,0.0,1.0,0.0,1.0
30983.0,50,1,4,0,3,8,0,1,63,597,167,0,1.0,0.0,0.0,1.0,0.0
66033.0,76,2,8,3,7,7,0,0,69,525,677,1,1.0,0.0,0.0,1.0,0.0
37284.0,46,1,0,0,3,6,0,0,51,457,23,2,0.0,0.0,1.0,0.0,1.0
57530.0,68,1,1,1,4,1,0,0,75,260,92,1,0.0,1.0,0.0,1.0,0.0
76800.0,33,1,4,4,7,1,0,0,61,113,641,0,0.0,0.0,1.0,0.0,1.0
63943.0,50,1,6,4,6,5,0,0,70,665,1106,1,1.0,0.0,0.0,0.0,1.0
76081.0,85,1,4,5,4,2,0,0,64,37,1033,0,1.0,0.0,0.0,0.0,1.0
67445.0,63,5,9,6,12,6,0,0,52,686,1174,1,1.0,0.0,0.0,0.0,1.0
37054.0,89,2,1,0,3,7,0,0,59,287,25,2,0.0,1.0,0.0,0.0,1.0
47175.0,81,7,4,2,4,8,0,1,64,609,240,2,0.0,1.0,0.0,0.0,1.0
31859.0,77,1,1,0,2,7,0,0,50,380,20,1,1.0,0.0,0.0,1.0,0.0
27215.0,50,4,2,1,4,6,0,0,65,522,102,3,1.0,0.0,0.0,1.0,0.0
70179.0,10,3,7,3,13,5,0,0,50,343,1034,1,0.0,1.0,0.0,1.0,0.0
39922.0,30,2,3,0,4,8,0,0,43,500,156,1,1.0,0.0,0.0,0.0,1.0
49681.0,66,6,7,1,7,7,0,0,50,237,458,2,0.0,1.0,0.0,0.0,1.0
24645.0,16,1,1,0,2,8,0,0,38,605,17,1,1.0,0.0,0.0,0.0,1.0
79865.0,12,1,5,10,5,1,0,0,72,11,792,1,1.0,0.0,0.0,1.0,0.0
44322.0,30,2,3,0,3,8,0,0,41,13,92,1,1.0,0.0,0.0,0.0,1.0
47958.0,8,2,6,3,5,5,0,0,74,526,407,1,1.0,0.0,0.0,1.0,0.0
63972.0,93,4,5,4,10,4,0,0,62,574,1269,1,0.0,1.0,0.0,1.0,0.0
75315.0,14,2,5,4,12,2,0,0,72,75,841,1,1.0,0.0,0.0,0.0,1.0
55517.0,53,5,11,1,6,9,0,1,76,640,633,2,0.0,1.0,0.0,0.0,1.0
75283.0,26,11,6,3,5,4,0,0,69,459,1019,3,0.0,1.0,0.0,0.0,1.0
82800.0,23,1,7,6,12,3,0,1,80,582,1315,0,0.0,1.0,0.0,1.0,0.0
38998.0,92,3,2,0,3,8,1,0,72,603,54,2,1.0,0.0,0.0,0.0,1.0
90638.0,29,1,3,4,10,1,0,1,35,136,2525,0,0.0,1.0,0.0,1.0,0.0
27161.0,41,1,1,0,3,7,0,0,40,244,52,1,0.0,1.0,0.0,0.0,1.0
42014.0,56,6,7,1,6,8,0,1,49,681,436,1,1.0,0.0,0.0,0.0,1.0
38201.0,19,4,5,1,5,8,0,0,66,457,268,1,0.0,1.0,0.0,0.0,1.0
45203.0,4,1,3,1,3,6,0,1,44,98,147,2,1.0,0.0,0.0,0.0,1.0
81574.0,89,1,4,5,8,1,0,0,79,62,1798,0,0.0,1.0,0.0,0.0,1.0
34935.0,71,1,2,1,4,7,0,0,34,373,137,0,1.0,0.0,0.0,0.0,1.0
60482.0,81,1,7,2,7,7,0,0,50,522,507,1,0.0,1.0,0.0,1.0,0.0
34633.0,31,1,1,0,2,6,0,0,70,157,15,3,1.0,0.0,0.0,0.0,1.0
78093.0,53,1,4,7,5,1,0,0,79,200,1105,0,0.0,1.0,0.0,0.0,1.0
82460.0,78,1,5,3,6,1,0,0,76,209,974,0,1.0,0.0,0.0,1.0,0.0
45903.0,80,2,2,1,3,4,0,0,60,67,66,1,0.0,1.0,0.0,0.0,1.0
81361.0,18,1,3,10,13,1,0,1,39,124,778,0,1.0,0.0,0.0,1.0,0.0
35860.0,37,2,1,1,2,5,0,1,53,41,49,2,0.0,1.0,0.0,1.0,0.0
40442.0,52,4,3,1,4,7,0,1,74,679,169,2,0.0,1.0,0.0,0.0,1.0
61482.0,39,1,3,2,6,2,0,0,61,2,299,0,1.0,0.0,0.0,0.0,1.0
34968.0,11,7,3,2,5,7,0,0,46,445,221,1,1.0,0.0,0.0,0.0,1.0
75794.0,33,1,7,5,12,3,0,0,39,187,1682,0,1.0,0.0,0.0,0.0,1.0
31497.0,22,2,3,1,4,8,0,0,64,570,155,1,0.0,1.0,0.0,0.0,1.0
74268.0,83,1,4,3,5,2,0,0,71,500,892,0,1.0,0.0,0.0,0.0,1.0
13724.0,43,1,2,0,2,9,0,0,38,667,58,1,0.0,0.0,1.0,0.0,1.0
45143.0,74,3,6,1,5,7,0,0,61,307,311,1,0.0,1.0,0.0,0.0,1.0
52569.0,54,1,2,0,4,3,0,0,59,85,95,1,0.0,1.0,0.0,1.0,0.0
48432.0,3,5,7,1,6,8,0,1,53,619,424,1,0.0,1.0,0.0,1.0,0.0
17144.0,96,5,3,0,4,7,0,0,66,134,47,2,0.0,1.0,0.0,0.0,1.0
36108.0,68,3,7,1,4,9,0,0,42,257,339,1,1.0,0.0,0.0,1.0,0.0
76445.0,2,1,2,5,13,6,0,0,55,639,1410,1,1.0,0.0,0.0,0.0,1.0
36663.0,40,1,1,1,3,2,0,0,51,65,35,1,0.0,1.0,0.0,0.0,1.0
53843.0,64,4,8,5,3,7,0,0,61,367,562,1,0.0,1.0,0.0,0.0,1.0
90226.0,26,1,4,7,12,2,0,0,70,641,2352,0,0.0,1.0,0.0,0.0,1.0
70638.0,69,1,4,5,10,3,0,0,71,393,1334,0,0.0,1.0,0.0,1.0,0.0
44512.0,57,2,1,0,3,4,0,0,66,303,32,2,1.0,0.0,0.0,0.0,1.0
27116.0,78,2,2,0,3,7,0,0,65,119,41,2,1.0,0.0,0.0,0.0,1.0
54072.0,71,1,2,0,2,8,0,0,63,337,39,2,0.0,1.0,0.0,0.0,1.0
71855.0,59,4,5,5,11,3,0,0,49,529,1141,1,1.0,0.0,0.0,0.0,1.0
51250.0,28,5,10,5,4,9,0,0,36,456,710,1,0.0,0.0,1.0,1.0,0.0
60432.0,61,5,7,2,5,6,0,0,53,112,401,1,0.0,1.0,0.0,0.0,1.0
65526.0,22,1,4,4,8,2,0,0,62,79,506,1,0.0,1.0,0.0,0.0,1.0
68655.0,95,1,4,5,11,3,0,0,38,688,1538,0,1.0,0.0,0.0,1.0,0.0
12393.0,38,1,2,0,3,9,0,0,48,572,57,0,0.0,0.0,1.0,0.0,1.0
64509.0,19,1,6,3,9,4,0,1,36,316,1722,0,1.0,0.0,0.0,1.0,0.0
33955.0,92,4,5,1,5,8,0,0,51,324,270,1,1.0,0.0,0.0,1.0,0.0
31353.0,24,2,1,1,2,8,0,1,49,182,31,2,1.0,0.0,0.0,0.0,1.0
55434.0,21,3,5,3,13,4,0,0,42,267,882,1,1.0,0.0,0.0,0.0,1.0
28359.0,35,1,1,0,2,7,0,0,43,245,16,1,1.0,0.0,0.0,0.0,1.0
57100.0,9,2,3,2,7,3,0,0,39,42,311,1,1.0,0.0,0.0,1.0,0.0
69139.0,23,1,4,1,5,4,0,0,61,153,227,1,1.0,0.0,0.0,0.0,1.0
52973.0,92,7,9,6,9,8,0,0,70,598,1152,1,0.0,1.0,0.0,0.0,1.0
51717.0,55,1,3,0,4,7,0,0,61,313,122,1,0.0,1.0,0.0,0.0,1.0
18793.0,14,3,2,0,4,8,0,0,55,533,77,1,1.0,0.0,0.0,0.0,1.0
66664.0,78,1,5,7,6,3,0,0,44,642,1289,0,0.0,0.0,1.0,0.0,1.0
50664.0,64,9,8,1,6,9,0,0,67,529,561,2,1.0,0.0,0.0,1.0,0.0
54414.0,49,4,3,1,5,4,0,0,63,522,211,2,1.0,0.0,0.0,0.0,1.0
54549.0,8,2,5,1,4,7,0,0,74,118,233,1,0.0,1.0,0.0,0.0,1.0
47111.0,35,6,3,2,10,9,0,0,55,659,1092,1,0.0,1.0,0.0,1.0,0.0
41003.0,11,1,6,2,8,6,0,0,63,469,601,0,0.0,1.0,0.0,1.0,0.0
19444.0,8,3,4,1,2,7,0,1,44,127,54,1,1.0,0.0,0.0,0.0,1.0
36301.0,53,1,3,0,3,7,0,0,50,247,78,1,0.0,0.0,1.0,0.0,1.0
73059.0,36,1,9,3,13,4,0,0,79,302,1095,1,0.0,1.0,0.0,0.0,1.0
42731.0,64,3,4,1,5,5,0,0,57,251,244,1,0.0,1.0,0.0,0.0,1.0
52854.0,43,2,2,1,4,5,0,0,67,97,116,2,0.0,1.0,0.0,0.0,1.0
22775.0,40,1,1,0,2,8,0,0,48,375,15,1,1.0,0.0,0.0,0.0,1.0
46681.0,52,2,4,6,4,5,0,0,78,264,425,2,0.0,1.0,0.0,0.0,1.0
59821.0,11,6,11,2,7,8,0,0,71,443,734,1,0.0,1.0,0.0,0.0,1.0
50002.0,21,2,8,2,7,7,0,0,72,377,638,1,1.0,0.0,0.0,1.0,0.0
69755.0,23,1,3,6,12,1,0,0,81,270,894,0,1.0,0.0,0.0,0.0,1.0
44078.0,17,2,2,0,3,5,0,0,57,10,41,2,1.0,0.0,0.0,0.0,1.0
30560.0,6,1,1,0,3,7,0,0,50,367,31,1,0.0,1.0,0.0,0.0,1.0
35924.0,56,1,1,0,3,5,0,0,57,98,34,2,0.0,1.0,0.0,0.0,1.0
64140.0,71,5,2,5,6,5,0,1,62,279,1750,2,0.0,1.0,0.0,1.0,0.0
56386.0,51,8,9,1,7,9,0,0,45,610,612,2,1.0,0.0,0.0,0.0,1.0
24594.0,94,1,1,0,3,5,0,0,47,201,29,1,0.0,0.0,1.0,0.0,1.0
75774.0,27,1,7,5,8,4,0,0,45,58,823,1,0.0,0.0,1.0,0.0,1.0
39228.0,1,1,0,0,3,4,0,0,66,415,20,0,0.0,1.0,0.0,1.0,0.0
58494.0,56,2,6,2,6,6,0,0,52,199,396,1,0.0,1.0,0.0,0.0,1.0
58684.0,71,1,5,3,12,2,0,0,45,13,813,0,1.0,0.0,0.0,1.0,0.0
57136.0,18,1,7,5,7,6,0,1,59,407,1179,0,1.0,0.0,0.0,1.0,0.0
56551.0,48,3,2,1,4,4,0,0,76,53,138,2,0.0,1.0,0.0,1.0,0.0
22448.0,86,3,2,1,3,3,0,0,44,123,55,1,1.0,0.0,0.0,0.0,1.0
82014.0,48,1,3,6,12,6,0,1,65,678,1511,0,1.0,0.0,0.0,1.0,0.0
34213.0,2,3,3,1,2,9,0,1,63,660,117,2,1.0,0.0,0.0,1.0,0.0
157146.0,13,0,0,28,0,1,0,0,49,426,1730,0,1.0,0.0,0.0,0.0,1.0
25358.0,57,2,1,0,3,6,0,0,79,342,32,1,0.0,1.0,0.0,1.0,0.0
35544.0,77,1,2,0,3,7,0,0,48,113,67,1,0.0,1.0,0.0,1.0,0.0
36634.0,0,3,5,2,5,7,0,0,72,397,335,1,0.0,1.0,0.0,0.0,1.0
62670.0,57,1,5,3,13,3,0,0,72,147,825,1,0.0,1.0,0.0,0.0,1.0
50334.0,24,6,7,4,6,6,0,0,54,340,694,1,0.0,0.0,1.0,0.0,1.0
72066.0,55,1,4,6,6,2,0,1,45,6,1792,0,1.0,0.0,0.0,1.0,0.0
50729.0,62,9,6,2,7,6,0,0,68,423,496,2,0.0,1.0,0.0,1.0,0.0
34916.0,89,4,5,1,3,9,0,0,58,410,231,2,1.0,0.0,0.0,0.0,1.0
64892.0,77,2,6,4,12,4,0,0,50,31,902,1,1.0,0.0,0.0,1.0,0.0
43602.0,45,3,3,1,2,6,0,0,60,170,68,2,1.0,0.0,0.0,1.0,0.0
33996.0,46,1,1,1,3,4,0,0,37,291,71,0,0.0,1.0,0.0,1.0,0.0
41473.0,80,1,2,0,3,7,0,0,41,375,76,1,0.0,0.0,1.0,1.0,0.0
63246.0,60,1,6,3,12,4,0,0,59,313,772,2,0.0,1.0,0.0,0.0,1.0
36732.0,71,3,1,1,4,2,0,0,67,182,47,2,0.0,1.0,0.0,0.0,1.0
69084.0,43,2,7,3,13,8,0,0,56,222,1586,1,0.0,1.0,0.0,0.0,1.0
77766.0,97,2,11,10,11,6,0,1,59,492,1529,1,0.0,1.0,0.0,0.0,1.0
37929.0,49,2,4,2,5,7,0,1,41,334,265,0,0.0,1.0,0.0,1.0,0.0
86610.0,66,1,5,6,6,2,0,0,75,297,1603,0,1.0,0.0,0.0,0.0,1.0
80141.0,20,1,7,4,10,6,0,1,40,534,2091,0,0.0,1.0,0.0,0.0,1.0
72635.0,54,1,6,8,6,3,0,0,71,391,981,0,0.0,0.0,1.0,0.0,1.0
69016.0,61,4,8,9,13,5,0,0,56,584,1533,1,1.0,0.0,0.0,0.0,1.0
20193.0,18,1,1,1,4,4,0,0,35,578,82,0,0.0,0.0,1.0,0.0,1.0
27573.0,45,4,5,1,4,8,0,0,51,461,244,1,1.0,0.0,0.0,0.0,1.0
15862.0,26,1,1,0,3,8,0,0,47,367,36,1,0.0,0.0,1.0,1.0,0.0
49544.0,0,2,5,1,8,7,0,0,50,502,404,1,0.0,1.0,0.0,0.0,1.0
33228.0,28,1,2,0,3,7,0,0,46,157,71,1,1.0,0.0,0.0,0.0,1.0
70440.0,49,1,5,10,7,3,0,0,48,264,1572,0,1.0,0.0,0.0,0.0,1.0
38232.0,84,4,3,1,3,5,0,0,55,163,122,2,1.0,0.0,0.0,0.0,1.0
22554.0,38,4,2,0,4,5,0,0,71,603,41,2,0.0,1.0,0.0,0.0,1.0
23536.0,53,1,0,0,3,3,0,0,43,25,10,1,0.0,1.0,0.0,0.0,1.0
49413.0,88,2,4,2,5,5,0,0,74,247,304,1,1.0,0.0,0.0,0.0,1.0
42231.0,99,1,1,0,3,5,0,0,57,96,37,2,1.0,0.0,0.0,0.0,1.0
